链接,等级,亮点,出售剩余时间,公示期截止时间,门派,综合实力,人物评分,召唤灵评分,装备评分,历史门派,历史角色,昵称,造型,仙玉数,总金币数,月饼粽子食用量,气血上限,物理伤害,法术伤害,速度,物理防御,法术防御,治疗强度,魔法上限,物理暴击,法术暴击,物理抗暴,法术抗暴,封印命中,抵抗封印,物理暴击伤害,法术暴击伤害,物理抵抗,法术抵抗,气血恢复效果,当前加点方案,永久助战,成就点数,称谓
"https://my.cbg.163.com/cgi/mweb/equip/29/202311201601716-29-GNHYKXU80L9M3?view_loc=search_cond%7Ctag_key%3A%7B%22is_from_ad_reco%22%3A%200,%20%22tag%22%3A%20%22user%22%7D&reco_request_id=1700925989531g0UtU&tag=user",69,8红神宠满级阵法x1,,2023-11-26 16:19,月宫,30417,17587,12830,7229,月宫，大唐官府,龙太子，剑侠客,山楂树之恋＇,龙太子,"0","550,564",48,3111,1767,401,728,889,839,219,1854,1%,0%,0%,0%,1389,1380,35,19,0,0,0,体质：69魔力：69力量：462耐力：69敏捷：69,孙悟空（⭐ ⭐ ⭐ ）、唐僧（⭐ ）、小白龙（天地）、老鼠精（天地）、红孩儿（天地）、猪八戒（天地）、铁扇公主（天地）、牛魔王（天地）、惠岸行者（天地）、西海龙王（天）、李天王（天）、百花羞（天）、飞霞（天）、大鹏王（天）、汤圆、星宿神君、太白金星,779,太阴清客、竞技场·百胜、剑会群雄·救死扶伤、竞技场·小试牛刀、竞技场·百战、剑会群雄·勇者二级、明日之星、剑会群雄·助人为乐、剑会群雄·崇拜、六星地煞·移山覆海、竞技场·助人为乐、剑会群雄·百胜、为人师表、剑会群雄·小试牛刀、梦幻迷城·精英一级、六韬三略、一星天罡·开天辟地、精灵小助手·窥径
"https://my.cbg.163.com/cgi/mweb/equip/81/202311181301716-81-1ATRLC32PMLLZ?view_loc=search_cond%7Ctag_key%3A%7B%22is_from_ad_reco%22%3A%200,%20%22tag%22%3A%20%22user%22%7D&reco_request_id=1700925989531g0UtU&tag=user",69,10红神宠特技x1逆满法宝x1满阶门派法宝满级阵法x2,,2023-11-26 16:17,月宫,37360,22032,15328,8037,方寸山，大唐官府，狮驼岭，月宫，花果山,逍遥生，剑侠客，虎头怪，龙太子,太阳当头赵ι,龙太子,"25","3,350,154",51,3296,1840,419,752,978,815,167,1944,1%,0%,0%,0%,1380,1389,0,0,18,49,0,体质：70魔力：69力量：462耐力：69敏捷：71,李天王（⭐ ⭐ ⭐ ）、唐僧（⭐ ⭐ ⭐ ）、酒肉和尚（⭐ ）、红孩儿（天地）、铁扇公主（天地）、九灵元圣（天地）、牛魔王（天地）、北海龙子（天）、汤圆（天）、百花羞（天）、飞霞（天）、西海龙王、星宿神君,1090,太阴清客、竞技场·百胜、竞技场·小试牛刀、武林高手、竞技场·百战、倚马七纸、剑会群雄·助人为乐、梦幻迷城·新秀三级、竞技场·助人为乐、地煞·履水吐焰、擂台争霸·战将、剑会群雄·封印高手、剑会群雄·百胜、剑会群雄·嗜血、为人师表、剑会群雄·先锋三级、剑会群雄·慈悲为怀、剑会群雄·惊奇、精灵小助手·窥径
"https://my.cbg.163.com/cgi/mweb/equip/47/202311201601716-47-XBGWXXNM6ICMB?view_loc=search_cond%7Ctag_key%3A%7B%22is_from_ad_reco%22%3A%200,%20%22tag%22%3A%20%22user%22%7D&reco_request_id=1700925989531g0UtU&tag=user",69,神兽x18红神宠特技x1,,2023-11-26 16:13,花果山,29332,15986,13346,6804,阴曹地府，狮驼岭,杀破狼,斑马还没有睡,龙太子,"25","297,109",24,3569,1766,378,575,681,796,184,1804,1%,0%,0%,0%,0,1380,0,0,0,0,0,体质：69魔力：69力量：437耐力：70敏捷：69,孙悟空（⭐ ⭐ ⭐ ）、红孩儿（天地）、铁扇公主（天地）、西海龙王（天）、小白龙（天）、百花羞（天）、牛魔王（天）、惠岸行者（天）、飞霞（天）、汤圆、星宿神君、观音菩萨,569,江湖小虾、竞技场·百胜、竞技场·小试牛刀、竞技场·百战、剑会群雄·十胜、剑会群雄·精英三级、剑会群雄·助人为乐、伏妖行者、竞技场·助人为乐、梦幻迷城·新秀二级、剑会群雄·敬重、精灵小助手·窥径、日诵五车
"https://my.cbg.163.com/cgi/mweb/equip/176/202311201601716-176-JLUL89RPXRYQ?view_loc=search_cond%7Ctag_key%3A%7B%22is_from_ad_reco%22%3A%200,%20%22tag%22%3A%20%22user%22%7D&reco_request_id=1700925989531g0UtU&tag=user",69,       门派排名第12名     8红神宠特技x1满阶门派法宝满级阵法x2,,2023-11-26 16:12,大唐官府,37561,19532,18029,7532,月宫，花果山，大唐官府,龙太子，剑侠客,悍匪耳东,剑侠客,"6","55,542",54,3557,1916,411,729,757,854,213,1913,2%,0%,0%,0%,19,1380,17,0,0,14,0,体质：69魔力：69力量：468耐力：69敏捷：69,北海龙子（⭐ ⭐ ⭐ ）、酒肉和尚（⭐ ⭐ ）、孙悟空（⭐ ）、阎罗王（天地）、青狮王（天地）、杏林仙（天地）、万圣公主（天地）、西海龙王（天地）、汤圆（天地）、法明长老（天地）、孙婆婆（天地）、小白龙（天地）、星宿神君（天地）、老鼠精（天地）、红孩儿（天地）、李天王（天地）、观音菩萨（天地）、猪八戒（天地）、铁扇公主（天地）、蝎子精（天地）、唐僧（天地）、九灵元圣（天地）、菩提老祖（天地）、黑无常（天地）、北海龙女（天地）、牛魔王（天地）、惠岸行者（天地）、北海龙王（天地）、空度禅师（天地）、飞霞（天地）、大鹏王（天地）、镇元子（天）、沙和尚（天）、百花羞（天）、太白金星（天）,1080,江湖小虾、剑会群雄·封印有术、竞技场·百胜、剑会群雄·战将一级、剑会群雄·救死扶伤、考古者·古迹烟尘、渔家乐·在水一方、竞技场·百战、剑会群雄·显赫、倚马七纸、剑会群雄·助人为乐、梦幻迷城·新秀二级、六星地煞·移山覆海、竞技场·助人为乐、渔歌子·海天阔处、剑会群雄·百胜、剑会群雄·嗜血、为人师表、竞技场·嗜血、威虎校尉、精灵小助手·窥径
"https://my.cbg.163.com/cgi/mweb/equip/554/202311191901716-554-V9CW9KAOPZRS?view_loc=search_cond%7Ctag_key%3A%7B%22is_from_ad_reco%22%3A%200,%20%22tag%22%3A%20%22user%22%7D&reco_request_id=1700925989531g0UtU&tag=user",69,11红神宠特技x1满阶门派法宝,,2023-11-26 16:05,花果山,34092,18652,15440,7456,无,无,6245&九幽怒魂20231101,龙太子,"0","3,318,309",54,3377,1891,393,787,486,782,148,1888,1%,0%,0%,0%,11,1386,39,16,0,0,0,体质：70魔力：69力量：456耐力：70敏捷：79,猪八戒（天地）、孙悟空（天地）、唐僧（天地）、北海龙子（天地）、菩提老祖（天地）、法明长老（天地）、北海龙王（天地）、惠岸行者（天地）、孙婆婆（天地）、小白龙（天地）、空度禅师（天地）、星宿神君（天地）、红孩儿（天地）、李天王（天地）、汤圆（天）、百花羞（天）、酒肉和尚（天）、老鼠精（天）、西海龙王,941,竞技场·千战、江湖小虾、剑会群雄·封印有术、竞技场·百胜、剑会群雄·勇者四级、梦幻迷城·精英三级、倚马七纸、剑会群雄·助人为乐、伏妖行者、精灵小助手·小成、六星地煞·移山覆海、竞技场·助人为乐、剑会群雄·百胜、剑会群雄·嗜血、为人师表、竞技场·嗜血、剑会群雄·慈悲为怀、剑会群雄·惊奇
"https://my.cbg.163.com/cgi/mweb/equip/298/202311201601716-298-XR1A2MPNZRXO?view_loc=search_cond%7Ctag_key%3A%7B%22is_from_ad_reco%22%3A%200,%20%22tag%22%3A%20%22user%22%7D&reco_request_id=1700925989531g0UtU&tag=user",69,神兽x1特技x1满阶门派法宝,,2023-11-26 16:03,月宫,34876,19567,15309,8001,大唐官府,漠少君,上半年，不忙,羽灵神,"1","4,265,732",16,3717,1775,401,733,914,801,194,1703,0%,0%,0%,0%,1399,1390,19,0,0,0,9,体质：69魔力：69力量：424耐力：71敏捷：73,百花羞（天地）、西海龙王（天地）、孙悟空（天地）、星宿神君（天）、杏林仙（天）,688,竞技场·百胜、江湖小虾、竞技场·小试牛刀、竞技场·百战、诲人不倦、六星地煞·移山覆海、剑会群雄·新秀一级、精灵小助手·窥径、剑会群雄·友好、日诵五车
"https://my.cbg.163.com/cgi/mweb/equip/148/202311201501716-148-CGFCATFMG8WD?view_loc=search_cond%7Ctag_key%3A%7B%22is_from_ad_reco%22%3A%200,%20%22tag%22%3A%20%22user%22%7D&reco_request_id=1700925989531g0UtU&tag=user",69,       门派排名第11名     9红神宠特技x1满阶门派法宝满级阵法x2,,2023-11-26 15:40,月宫,41884,21289,20595,7965,大唐官府，普陀山，方寸山，狮驼岭，花果山，月宫,剑侠客，龙太子，漠少君，巨魔王,°独酌ι,龙太子,"18","118,750",54,3310,1903,395,675,942,820,163,1887,2%,0%,0%,0%,1380,1398,17,0,0,0,0,体质：69魔力：69力量：468耐力：69敏捷：69,铁扇公主（⭐ ⭐ ⭐ ）、唐僧（⭐ ⭐ ⭐ ）、大鹏王（⭐ ⭐ ⭐ ）、孙悟空（⭐ ⭐ ）、菩提老祖（⭐ ⭐ ）、青狮王（⭐ ）、老鼠精（⭐ ）、红孩儿（⭐ ）、李天王（⭐ ）、蝎子精（⭐ ）、牛魔王（⭐ ）、酒肉和尚（⭐ ）、阎罗王（天地）、北海龙子（天地）、嫦娥（天地）、汤圆（天地）、青莲仙女（天地）、孙婆婆（天地）、小白龙（天地）、观音菩萨（天地）、猪八戒（天地）、九灵元圣（天地）、沙和尚（天地）、惠岸行者（天地）、太白金星（天地）、白象王（天地）、玉兔精（天）、西海龙王（天）、司药御侍（天）、九头虫（天）、北海龙女（天）、百花羞（天）、地藏菩萨（天）、黄眉（天）、星宿神君,1132,太阴清客、七星地煞·举火燎天、江湖小虾、竞技场·百胜、剑会群雄·救死扶伤、渔家乐·在水一方、竞技场·百战、倚马七纸、剑会群雄·显赫、剑会群雄·勇者一级、剑会群雄·助人为乐、梦幻迷城·新秀三级、竞技场·助人为乐、精灵小助手·小成、剑会群雄·百胜、剑会群雄·嗜血、为人师表、竞技场·嗜血、如鱼水·浪里白条
"https://my.cbg.163.com/cgi/mweb/equip/47/202311201501716-47-6EIOIPRES0HXB?view_loc=search_cond%7Ctag_key%3A%7B%22is_from_ad_reco%22%3A%200,%20%22tag%22%3A%20%22user%22%7D&reco_request_id=1700925989531g0UtU&tag=user",69,9红神宠逆满法宝x1满级阵法x2,,2023-11-26 15:37,狮驼岭,31449,18460,12989,7357,阴曹地府，狮驼岭,虎头怪，杀破狼,昵称241127554,虎头怪,"15","1,186,654",42,4028,1814,411,753,655,827,198,1667,2%,0%,0%,0%,10,1398,33,19,0,0,20,体质：69魔力：69力量：454耐力：69敏捷：71,孙悟空（⭐ ⭐ ⭐ ）、红孩儿（⭐ ⭐ ⭐ ）、铁扇公主（天地）、蝎子精（天地）、惠岸行者（天地）、小白龙（天地）、汤圆（天地）、百花羞（天）、地藏菩萨（天）、西海龙王（天）、星宿神君（天）、大当家（天）、大鹏王（天）,739,梦幻卡牌·初学乍练、江湖小虾、竞技场·小试牛刀、百兽统领、剑会群雄·崇拜、六韬三略、如鱼水·浪里白条、精灵小助手·窥径、竞技场·百胜、剑会群雄·勇者三级、剑会群雄·救死扶伤、竞技场·百战、诲人不倦、剑会群雄·助人为乐、竞技场·助人为乐、梦幻迷城·新秀二级、剑会群雄·百胜、剑会群雄·小试牛刀
"https://my.cbg.163.com/cgi/mweb/equip/245/202311201501716-245-RMJCJWBCXCOB?view_loc=search_cond%7Ctag_key%3A%7B%22is_from_ad_reco%22%3A%200,%20%22tag%22%3A%20%22user%22%7D&reco_request_id=1700925989531g0UtU&tag=user",69,10红神宠满级阵法x1,,2023-11-26 15:24,花果山,33463,18578,14885,7392,大唐官府，狮驼岭，月宫，花果山,逍遥生，巨魔王,枕边风月起。,龙太子,"23","14,232",54,3522,1830,419,689,727,886,176,1874,1%,0%,0%,0%,6,1401,18,0,0,0,0,体质：69魔力：69力量：468耐力：69敏捷：69,蝎子精（⭐ ⭐ ）、酒肉和尚（⭐ ）、阎罗王（天地）、铁扇公主（天地）、猪八戒（天地）、孙悟空（天地）、唐僧（天地）、九灵元圣（天地）、菩提老祖（天地）、西海龙王（天地）、汤圆（天地）、北海龙女（天地）、惠岸行者（天地）、太白金星（天地）、孙婆婆（天地）、小白龙（天地）、白无常（天地）、红孩儿（天地）、大鹏王（天地）、李天王（天地）、北海龙子（天）、老鼠精（天）、沙和尚、百花羞、星宿神君,907,江湖小虾、剑会群雄·显赫、剑会群雄·勇者二级、为人师表、地煞·履水吐焰、剑会群雄·嗜血、竞技场·嗜血、精灵小助手·窥径、竞技场·救死扶伤、竞技场·百胜、梦幻迷城·勇者二级、剑会群雄·救死扶伤、竞技场·百战、倚马七纸、剑会群雄·助人为乐、伏妖行者、竞技场·助人为乐、剑会群雄·百胜
"https://my.cbg.163.com/cgi/mweb/equip/47/202311201401716-47-UJIGCNLGT6ML3?view_loc=search_cond%7Ctag_key%3A%7B%22is_from_ad_reco%22%3A%200,%20%22tag%22%3A%20%22user%22%7D&reco_request_id=1700925989531g0UtU&tag=user",69,神兽x1,,2023-11-26 14:53,花果山,29386,17259,12127,6832,大唐官府，方寸山，月宫，花果山,逍遥生，剑侠客，龙太子,从前车马慢゛,龙太子,"0","60,245",54,3213,1903,382,663,629,885,145,1811,0%,0%,0%,0%,0,1399,17,16,0,0,10,体质：70魔力：69力量：467耐力：69敏捷：69,大鹏王（⭐ ⭐ ⭐ ）、铁扇公主（⭐ ⭐ ）、孙悟空（⭐ ）、李天王（⭐ ）、唐僧（⭐ ）、酒肉和尚（⭐ ）、阎罗王（天地）、汤圆（天地）、法明长老（天地）、孙婆婆（天地）、老鼠精（天地）、红孩儿（天地）、猪八戒（天地）、蝎子精（天地）、九灵元圣（天地）、菩提老祖（天地）、牛魔王（天地）、惠岸行者（天地）、北海龙子（天）、西海龙王（天）、小白龙（天）、百花羞（天）、地藏菩萨（天）、星宿神君、九头虫,851,江湖小虾、剑会群雄·精英一级、梦幻迷城·精英三级、渔家乐·在水一方、剑会群雄·崇拜、六星地煞·移山覆海、为人师表、竞技场·嗜血、六韬三略、如鱼水·浪里白条、精灵小助手·窥径、竞技场·百胜、剑会群雄·救死扶伤、竞技场·百战、剑会群雄·助人为乐、伏妖行者、剑会群雄·百胜、剑会群雄·小试牛刀
"https://my.cbg.163.com/cgi/mweb/equip/174/202311201401716-174-NNAI4JTZMBB7?view_loc=search_cond%7Ctag_key%3A%7B%22is_from_ad_reco%22%3A%200,%20%22tag%22%3A%20%22user%22%7D&reco_request_id=1700925990297MWQPV&tag=user",69,满级阵法x1,,2023-11-26 14:44,花果山,29908,18724,11184,7107,月宫，狮驼岭，花果山,龙太子，杀破狼，羽灵神,小七ぃ,龙太子,"0","160,821",46,3449,1878,404,665,701,867,199,1827,1%,0%,0%,0%,0,1403,21,0,0,0,12,体质：69魔力：69力量：460耐力：69敏捷：69,大鹏王（⭐ ⭐ ⭐ ）、观音菩萨（⭐ ）、铁扇公主（天地）、孙悟空（天地）、青狮王（天地）、菩提老祖（天地）、汤圆（天地）、牛魔王（天地）、惠岸行者（天地）、孙婆婆（天地）、小白龙（天地）、红孩儿（天地）、九头虫（天）、猪八戒（天）、万圣公主（天）、哪吒（天）、北海龙女（天）、百花羞（天）、太白金星（天）、酒肉和尚（天）、星宿神君（天）、杨戬（天）、李天王（天）、西海龙王,898,竞技场·小试牛刀、渔家乐·在水一方、武林高手、六星地煞·移山覆海、剑会群雄·嗜血、六韬三略、如鱼水·浪里白条、精灵小助手·窥径、剑会群雄·封印有术、竞技场·百胜、竞技场·百战、剑会群雄·精英三级、诲人不倦、剑会群雄·助人为乐、伏妖行者、梦幻迷城·新秀二级、竞技场·助人为乐、剑会群雄·百胜、剑会群雄·慈悲为怀、剑会群雄·惊奇
"https://my.cbg.163.com/cgi/mweb/equip/660/202311201401716-660-AJQ7U6X4VRUW?view_loc=search_cond%7Ctag_key%3A%7B%22is_from_ad_reco%22%3A%200,%20%22tag%22%3A%20%22user%22%7D&reco_request_id=1700925990297MWQPV&tag=user",69,满级阵法x1,,2023-11-26 14:41,狮驼岭,26508,15998,10510,6328,花果山,龙太子,勇敢唬唬,虎头怪,"0","1,941",54,4013,1804,401,624,607,735,187,1697,2%,0%,0%,0%,10,1380,34,0,0,17,9,体质：69魔力：69力量：468耐力：69敏捷：69,孙悟空（天地）、唐僧（天地）、西海龙王（天）、小白龙、百花羞、星宿神君,614,地煞·御风神行、巡山小妖、竞技场·百胜、竞技场·小试牛刀、剑会群雄·救死扶伤、武林高手、竞技场·百战、剑会群雄·勇者二级、剑会群雄·钦佩、剑会群雄·助人为乐、剑会群雄·百胜、剑会群雄·小试牛刀、精灵小助手·窥径、日诵五车
"https://my.cbg.163.com/cgi/mweb/equip/196/202311201401716-196-TAAS9IQA8RMZ?view_loc=search_cond%7Ctag_key%3A%7B%22is_from_ad_reco%22%3A%200,%20%22tag%22%3A%20%22user%22%7D&reco_request_id=1700925990297MWQPV&tag=user",69,神兽x19红神宠特技x1满阶门派法宝满级阵法x2,,2023-11-26 14:40,月宫,38218,20809,17409,7781,无,无,请我吃辣条吧,龙太子,"16","41,841",51,3544,1875,396,761,977,859,200,1799,0%,0%,0%,0%,1380,1397,17,35,0,0,9,体质：69魔力：69力量：463耐力：69敏捷：71,李天王（⭐ ⭐ ⭐ ）、酒肉和尚（⭐ ）、孙悟空（天地）、北海龙子（天地）、西海龙王（天地）、汤圆（天地）、孙婆婆（天地）、小白龙（天地）、红孩儿（天地）、观音菩萨（天地）、猪八戒（天地）、铁扇公主（天地）、唐僧（天地）、九灵元圣（天地）、沙和尚（天地）、百花羞（天地）、牛魔王（天地）、惠岸行者（天地）、北海龙王（天地）、地藏菩萨（天地）、飞霞（天地）、大鹏王（天地）、万圣公主（天）、哪吒（天）、银角大王（天）、青莲仙女（天）、情丝娘子（天）、星宿神君（天）、白无常（天）、杨戬（天）、北海龙女（天）、金角大王（天）、玉兔精、黑无常,1142,太阴清客、七星地煞·举火燎天、江湖小虾、竞技场·百胜、剑会群雄·勇者三级、剑会群雄·救死扶伤、竞技场·百战、倚马七纸、诲人不倦、剑会群雄·助人为乐、长寿村食神、剑会群雄·崇拜、梦幻迷城·新秀三级、剑会群雄·百胜、剑会群雄·嗜血、竞技场·嗜血、一星天罡·开天辟地、精灵小助手·窥径
